"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","SULLIVAN","153","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","31,078","39.4"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","SULLIVAN","153","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","3,325","36.3"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","VANDERBURGH","163","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","17,907","56.5"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","VANDERBURGH","163","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","181","67.3"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","VANDERBURGH","163","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","2,382","32.1"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","VANDERBURGH","163","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","823","43.2"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","VANDERBURGH","163","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","1,893","45.3"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","VANDERBURGH","163","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","3,250","55.3"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","VANDERBURGH","163","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","11,784","31.7"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","VANDERBURGH","163","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","1,939","65.7"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","VANDERBURGH","163","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","7,010","38.8"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","VANDERBURGH","163","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","682","40.2"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","VANDERBURGH","163","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","14,189","39.4"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","VANDERBURGH","163","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","1,869","36.3"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","WARRICK","173","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","27,986","56.5"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","WARRICK","173","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","321","67.3"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","WARRICK","173","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","3,364","32.1"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","WARRICK","173","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","2,185","43.2"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","WARRICK","173","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","2,247","45.3"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","WARRICK","173","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","779","55.3"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","WARRICK","173","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","37,256","31.7"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","WARRICK","173","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","1,414","65.7"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","WARRICK","173","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","11,053","38.8"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","WARRICK","173","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","1,162","40.2"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","WARRICK","173","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","15,723","39.4"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","WARRICK","173","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","1,762","36.3"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","CLAY","021","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","44,514","56.5"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","CLAY","021","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","245","67.3"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","CLAY","021","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","6,622","32.1"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","CLAY","021","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","3,793","43.2"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","CLAY","021","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","2,547","45.3"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","CLAY","021","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","3,186","55.3"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","CLAY","021","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","49,203","31.7"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","CLAY","021","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","1,902","65.7"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","CLAY","021","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","17,133","38.8"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","CLAY","021","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","2,284","40.2"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","CLAY","021","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","26,712","39.4"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","CLAY","021","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","3,849","36.3"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","FOUNTAIN","045","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","62,346","56.5"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","FOUNTAIN","045","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","320","67.3"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","FOUNTAIN","045","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","2,960","32.1"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","FOUNTAIN","045","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","5,830","43.2"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","FOUNTAIN","045","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","2,013","45.3"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","FOUNTAIN","045","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","1,758","55.3"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","FOUNTAIN","045","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","82,985","31.7"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","FOUNTAIN","045","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","5,113","65.7"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","FOUNTAIN","045","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","11,206","38.8"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","FOUNTAIN","045","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","2,650","40.2"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","FOUNTAIN","045","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","31,400","39.4"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","FOUNTAIN","045","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","3,431","36.3"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","MONTGOMERY","107","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","76,340","56.5"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","MONTGOMERY","107","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","372","67.3"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","MONTGOMERY","107","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","3,975","32.1"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","MONTGOMERY","107","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","6,480","43.2"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","MONTGOMERY","107","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","3,845","45.3"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","MONTGOMERY","107","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","3,366","55.3"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","MONTGOMERY","107","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","118,042","31.7"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","MONTGOMERY","107","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","3,167","65.7"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","MONTGOMERY","107","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","18,674","38.8"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","MONTGOMERY","107","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","2,311","40.2"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","MONTGOMERY","107","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","42,315","39.4"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","MONTGOMERY","107","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","3,267","36.3"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","OWEN","119","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","24,384","56.5"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","OWEN","119","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","309","67.3"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","OWEN","119","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","6,949","32.1"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","OWEN","119","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","7,260","43.2"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","OWEN","119","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","6,030","45.3"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","OWEN","119","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","7,137","55.3"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","OWEN","119","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","15,608","31.7"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","OWEN","119","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","3,121","65.7"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","OWEN","119","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","15,316","38.8"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","OWEN","119","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","3,142","40.2"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","OWEN","119","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","18,321","39.4"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","OWEN","119","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","4,354","36.3"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","PARKE","121","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","43,429","56.5"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","PARKE","121","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","353","67.3"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","PARKE","121","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","4,249","32.1"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","PARKE","121","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","5,268","43.2"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","PARKE","121","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","5,577","45.3"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","PARKE","121","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","3,330","55.3"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","PARKE","121","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","68,267","31.7"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","PARKE","121","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","2,841","65.7"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","PARKE","121","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","14,470","38.8"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","PARKE","121","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","3,235","40.2"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","PARKE","121","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","22,649","39.4"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","PARKE","121","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","7,084","36.3"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","PUTNAM","133","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","27,243","56.5"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","PUTNAM","133","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","352","67.3"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","PUTNAM","133","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","7,694","32.1"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","PUTNAM","133","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","7,856","43.2"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","PUTNAM","133","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","9,601","45.3"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","PUTNAM","133","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","4,880","55.3"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","PUTNAM","133","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","62,585","31.7"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","PUTNAM","133","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","3,808","65.7"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","PUTNAM","133","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","15,096","38.8"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","PUTNAM","133","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","4,564","40.2"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","PUTNAM","133","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","34,611","39.4"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","PUTNAM","133","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","6,627","36.3"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","TIPPECANOE","157","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","37,316","56.5"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","TIPPECANOE","157","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","576","67.3"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","TIPPECANOE","157","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","5,968","32.1"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","TIPPECANOE","157","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","4,555","43.2"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","TIPPECANOE","157","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","4,575","45.3"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","TIPPECANOE","157","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","2,949","55.3"
